# APED resonance line list
#  Input directory: /data/soft3/atomdb/v1.3.1
#  Ran on Sat, 20 Mar 2004 13:03:05 +0000

# H I
# /data/soft3/atomdb/v1.3.1/APED/h/h_1/LA_nst_001.fits
5.610777e-01 2.209772e+01 2.292845e-10
5.686454e-01 2.180364e+01 1.188808e-04
5.687137e-01 2.180102e+01 1.186385e-07
5.689051e-01 2.179369e+01 1.644868e-07
5.739665e-01 2.160150e+01 6.932643e-01
6.656219e-01 1.862700e+01 1.456470e-01
6.978016e-01 1.776800e+01 5.490263e-02
7.127236e-01 1.739600e+01 2.672213e-02

# O VIII
# /data/soft3/atomdb/v1.3.1/APED/o/o_8/LA_mix_004.fits
@ 8 8
6.535000e-01 1.897252e+01 1.360519e-01
6.535090e-01 1.897225e+01 4.546701e-10
6.536863e-01 1.896711e+01 2.723510e-01
7.745864e-01 1.600666e+01 2.585146e-02
7.746415e-01 1.600552e+01 5.176470e-02
8.169590e-01 1.517645e+01 9.475690e-03
8.169823e-01 1.517602e+01 1.897495e-02
8.365682e-01 1.482071e+01 4.555746e-03
8.365802e-01 1.482050e+01 9.126973e-03

# Ne II
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_2/LA_chi_001.fits
@ 10 2
9.447688e-05 1.312336e+05 1.108947e-08
2.691076e-02 4.607280e+02 8.496854e-02

# Ne III
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_3/LA_chi_001.fits
@ 10 3
7.971637e-05 1.555332e+05 1.294708e-08
3.203880e-03 3.869852e+03 4.131086e-10
6.912263e-03 1.793702e+03 2.016204e-13
2.532925e-02 4.894950e+02 2.237908e-01
2.540200e-02 4.880930e+02 7.478930e-02
3.589119e-02 3.454480e+02 7.385208e-05

# Ne IV
# /data/soft3/atomdb/v1.3.1/APED/ne/ne_4/LA_chi_001.fits
@ 10 4
5.112488e-03 2.425148e+03 8.758195e-13
5.118055e-03 2.422510e+03 5.548081e-12
7.741810e-03 1.601504e+03 5.375526e-10
2.279596e-02 5.438920e+02 1.396991e-01
2.287245e-02 5.420730e+02 9.347998e-02
2.291240e-02 5.411280e+02 4.686251e-02
3.150228e-02 3.935760e+02 1.503445e-08
3.150492e-02 3.935430e+02 1.824543e-08
3.714952e-02 3.337470e+02 4.414401e-06
3.967901e-02 3.124710e+02 1.104572e-05
3.976708e-02 3.117790e+02 1.640929e-06
5.935184e-02 2.088990e+02 2.501448e-02
5.939904e-02 2.087330e+02 4.995602e-02
5.946970e-02 2.084850e+02 7.476585e-02
